Num Triangles in Mesh	 Num triangles not on LR traversal	 Num water triangles after island formation	 Num triangles introduced by island formation	 Num Islands
30	123	8000	3997	49.9625	3690	46.125	282	3.525	3655	45.6875	165	2.0625	208	2.6
30	122	8000	3997	49.9625	3660	45.75	384	4.8	3608	45.1	149	1.8625	199	2.4875
30	123	8000	3996	49.95	3690	46.125	269	3.3625	3666	45.825	157	1.9625	218	2.725
30	120	8000	3997	49.9625	3600	45.0	542	6.775	3499	43.7375	166	2.075	193	2.4125
30	121	8000	3999	49.9875	3630	45.375	459	5.7375	3550	44.375	157	1.9625	204	2.55
30	124	8000	4000	50.0	3690	46.125	272	3.4	3676	45.95	145	1.8125	217	2.7125
30	123	8000	3997	49.9625	3690	46.125	267	3.3375	3655	45.6875	177	2.2125	211	2.6375
30	122	8000	4000	50.0	3660	45.75	355	4.4375	3576	44.7	194	2.425	215	2.6875
30	124	8000	3998	49.975	3690	46.125	258	3.225	3667	45.8375	170	2.125	215	2.6875
30	122	8000	3998	49.975	3660	45.75	382	4.775	3587	44.8375	173	2.1625	198	2.475
30	123	8000	3997	49.9625	3690	46.125	279	3.4875	3657	45.7125	159	1.9875	215	2.6875
